TWT,DEPTH1,CALI2,RHOB2,GR2,INDUCTION2,NPHI2,PWAVE2,,TWT3,RHOB3,PWAVE3
-1103.94,1123,12.63739967,2.295399904,45.271801,1.529800057,0.283800006,84.68659973,,-1638.67,2.270999908,86.85610199
-1104.77,1124,12.54899979,2.338000059,36.83190155,1.773000002,0.26030001,80.89790344,,-1639.33,2.344799995,80.29000092
-1105.63,1125,12.33230019,2.055500031,36.57839966,2.44449997,0.310699999,106.043602,,-1640.02,2.47510004,68.68920136
-1106.42,1126,12.68459988,2.148600102,36.72660065,1.670400024,0.332100004,97.75469971,,-1640.86,2.360599995,78.88469696
-1107.13,1127,12.45610046,2.184700012,31.27039909,1.156000018,0.253699988,94.54149628,,-1641.68,2.413800001,74.15049744
-1107.86,1128,12.41189957,1.982800007,32.51919937,1.3477,0.390300006,112.512001,,-1642.4,2.381799936,76.99269867
-1108.61,1129,12.36429977,2.110300064,32.77289963,1.449800015,0.379999995,101.1654968,,-1643.14,2.348400116,79.96829987
-1109.33,1130,12.1953001,2.140700102,28.5359993,1.551200032,0.336600006,98.46060181,,-1643.86,2.429199934,72.77300263
-1110.03,1131,12.29819965,2.217200041,25.48290062,1.850800037,0.313699991,91.64929962,,-1644.5,2.285900116,85.53009796
-1110.52,1132,12.37590027,2.246599913,24.47470093,2.024399996,0.283899993,89.03250122,,-1645.09,2.269999981,86.95030212
-1110.76,1133,12.40610027,2.306400061,25.96479988,2.177900076,0.263200015,83.70829773,,-1645.79,2.298899889,84.37149811
-1110.99,1134,12.54500008,2.398499966,24.13269997,2.701699972,0.208100006,75.50849915,,-1646.54,2.498699904,66.59279633
-1111.2,1135,12.68710041,2.363399983,28.32740021,2.663300037,0.169699997,78.63279724,,-1647.25,2.54460001,62.5060997
-1111.57,1136,12.90460014,2.369100094,31.23889923,2.559700012,0.179100007,78.12509918,,-1647.89,2.509999991,65.58409882
-1111.89,1137,12.94169998,2.404999971,31.72159958,2.858500004,0.172499999,74.92720032,,-1648.59,2.495899916,66.84300232
-1112.18,1138,13.03429985,2.413800001,27.86030006,3.296700001,0.185200006,74.14859772,,-1649.26,2.523099899,64.41889954
-1112.6,1139,12.92990017,2.399399996,29.52910042,3.0631001,0.177900001,75.4285965,,-1649.98,2.452199936,70.72669983
-1112.94,1140,12.86139965,2.298000097,30.22319984,2.362900019,0.227899998,84.45629883,,-1650.75,2.47939992,68.30879974
-1113.26,1141,12.86489964,2.263900042,28.41349983,2.113399983,0.244800001,87.49510193,,-1651.47,2.484600067,67.84100342
-1113.54,1142,12.74740028,2.258500099,27.40369988,1.890900016,0.255600005,87.97460175,,-1652.28,2.342700005,80.48040009
-1113.8,1143,12.70149994,2.154700041,29.78470039,1.207299948,0.296900004,97.2161026,,-1653.09,2.302999973,84.00920105
-1114.02,1144,12.64850044,2.112499952,27.97100067,0.818000019,0.315800011,100.9669037,,-1653.89,2.324599981,82.08869934
-1114.19,1145,12.59819984,2.102999926,28.70999908,0.733699977,0.33919999,101.8100967,,-1654.57,2.131299973,99.29669952
-1114.38,1146,12.63339996,2.100199938,27.94449997,0.715900004,0.343499988,102.0622025,,-1655.22,2.50880003,65.69059753
-1114.57,1147,12.56620026,2.094799995,22.05809975,0.706700027,0.385800004,102.5445023,,-1655.9,2.356899977,79.20970154
-1114.74,1148,12.58520031,2.088200092,21.68359947,0.702600002,0.383399993,103.1345978,,-1656.58,2.347300053,80.06500244
-1114.9,1149,12.67609978,2.103499889,21.34550095,0.656199992,0.388700008,101.7684021,,-1657.25,2.474900007,68.70580292
-1115.07,1150,12.59179974,2.161200047,21.30699921,0.739000022,0.359499991,96.63480377,,-1657.96,2.410700083,74.4233017
-1115.3,1151,12.60599995,2.245800018,30.81979942,1.199699998,0.264699996,89.10520172,,-1658.65,2.497999907,66.65119934
-1115.55,1152,12.50300026,2.229300022,32.64199829,1.961300015,0.260100007,90.57089996,,-1659.34,2.50819993,65.74160004
-1115.81,1153,12.35169983,2.160900116,28.7730999,1.512599945,0.294699997,96.66359711,,-1660.11,2.413800001,74.14720154
-1116.12,1154,12.39509964,2.103399992,27.64529991,1.063500047,0.330599994,101.7789002,,-1660.91,2.252399921,88.51899719
-1116.46,1155,12.42160034,2.105400085,32.89619827,1.028900027,0.32190001,101.5968018,,-1661.69,2.207099915,92.5428009
-1116.8,1156,12.39420033,2.100899935,32.48509979,1.055600047,0.333099991,102.0038986,,-1662.58,2.209399939,92.34349823
-1117.16,1157,12.30449963,2.072999954,28.09140015,1.288900018,0.342799991,104.4869003,,-1663.26,2.275899887,86.42500305
-1117.87,1158,12.25930023,2.203000069,32.27870178,1.27610004,0.327899993,92.90840149,,-1664.02,2.460599899,69.9803009
-1118.61,1159,12.2027998,2.08949995,29.31229973,1.123800039,0.324200004,103.0140991,,-1664.79,2.558300018,61.28300095
-1119.33,1160,12.32600021,2.087800026,28.27949905,0.969099999,0.358599991,103.1673966,,-1665.49,2.369100094,78.12940216
-1120.02,1161,12.45979977,2.180399895,30.96260071,1.292299986,0.294499993,94.92759705,,-1666.22,2.40109992,75.27799988
-1120.67,1162,12.56760025,2.152199984,42.53649902,1.369500041,0.287900001,97.43540192,,-1666.9,2.487600088,67.57649994
-1121.32,1163,12.42759991,2.194600105,32.32180023,1.072700024,0.330900013,93.66429901,,-1667.58,2.466300011,69.47000122
-1122.01,1164,12.36380005,2.095400095,28.9783001,1.124500036,0.282299995,102.4924011,,-1668.31,2.489700079,67.39399719
-1122.74,1165,12.40439987,2.006900072,33.54679871,1.110999942,0.334800005,110.3723984,,-1669.13,2.373800039,77.70880127
-1123.46,1166,12.39599991,2.108599901,32.42050171,1.666800022,0.357499987,101.3124008,,-1669.98,2.313199997,83.09819794
-1124.19,1167,12.44379997,2.114300013,34.22000122,1.810299993,0.359800011,100.8047028,,-1670.83,2.347199917,80.07790375
-1124.93,1168,12.31410027,2.191999912,31.12490082,1.188500047,0.325399995,93.88819885,,-1671.64,2.295300007,84.69930267
-1125.6,1169,12.01259995,2.230900049,30.91790009,1.313300014,0.251399994,90.42649841,,-1672.35,2.397099972,75.6371994
-1126.34,1170,12.53040028,2.156899929,33.39839935,1.720000029,0.26820001,97.01580048,,-1672.99,2.434000015,72.35230255
-1127.07,1171,12.57890034,2.2421,30.80859947,1.498600006,0.294,89.42819977,,-1673.91,2.577899933,59.53889847
-1127.81,1172,12.37989998,2.197599888,33.14749908,1.546200037,0.268599987,93.38999939,,-1674.89,2.597500086,57.79610062
-1128.62,1173,12.56820011,2.114900112,40.36399841,1.218199968,0.312599987,100.7585983,,-1675.82,2.565500021,60.64440155
-1129.41,1174,12.70259953,2.083499908,41.73709869,0.955200017,0.342799991,103.5490036,,-1676.76,2.374700069,77.62400055
-1130.24,1175,12.7840004,2.178999901,39.1230011,1.04610002,0.324099988,95.04979706,,-1677.68,2.347199917,80.07420349
-1131.12,1176,12.74600029,2.176800013,37.10850143,1.347599983,0.334199995,95.24700165,,-1678.68,2.4296,72.74520111
-1131.93,1177,12.82289982,2.287800074,41.87170029,2.084899902,0.261700004,85.36759949,,-1679.71,2.414799929,74.061203
-1132.74,1178,13.09790039,2.281899929,44.8614006,1.850399971,0.297800005,85.89289856,,-1680.72,2.355700016,79.31890106
-1133.51,1179,12.95049954,2.378400087,55.78739929,1.679299951,0.252600014,77.29759979,,-1681.76,2.354899883,79.3946991
-1134.25,1180,13.20720005,2.390100002,55.5868988,3.317399979,0.198899999,76.25859833,,-1682.74,2.312000036,83.20960236
-1135.03,1181,13.11559963,2.390799999,43.50419998,4.155499935,0.153799996,76.19380188,,-1683.7,2.385900021,76.63020325
-1135.42,1182,12.80049992,2.406699896,60.26789856,3.600699902,0.137400001,74.78340149,,-1684.57,2.457900047,70.22049713
-1135.83,1183,12.78100014,2.247699976,97.3214035,3.135099888,0.279199988,88.93699646,,-1685.44,2.459899902,70.04260254
-1136.28,1184,12.67539978,2.421099901,33.51499939,3.60439992,0.1593,73.50119782,,-1686.32,2.308500052,83.52279663
-1136.75,1185,12.6875,2.387300015,33.34159851,2.669699907,0.1972,76.5089035,,-1687.31,2.41260004,74.25309753
-1137.16,1186,12.4513998,2.349400044,36.16790009,2.723599911,0.187299997,79.8809967,,-1688.31,2.4848001,67.82379913
-1137.58,1187,12.48320007,2.218300104,36.20510101,2.501899958,0.238499999,91.55190277,,-1689.22,2.518699884,64.8105011
-1137.93,1188,12.55000019,2.260999918,39.02629852,3.012000084,0.26879999,87.74960327,,-1690.14,2.53489995,63.36840057
-1138.28,1189,12.5092001,2.384500027,36.27640152,3.509799957,0.217999995,76.75669861,,-1690.84,2.601700068,57.41880035
-1138.58,1190,12.40999985,2.231100082,30.74230003,2.772900105,0.230000004,90.41010284,,-1691.46,2.638099909,54.17720032
-1138.87,1191,12.45930004,2.119899988,25.66970062,1.75909996,0.2843,100.3125,,-1692.11,2.614799976,56.25630188
-1139.16,1192,12.4932003,2.342499971,26.96859932,2.620899916,0.229599997,80.49150085,,-1692.72,2.588999987,58.5522995
-1139.44,1193,12.58370018,2.324399948,30.23839951,3.47480011,0.230399996,82.10959625,,-1693.29,2.642100096,53.8205986
-1139.82,1194,12.56379986,2.35649991,30.01790047,3.767499924,0.228799999,79.24369812,,-1693.85,2.701299906,48.55799866
-1140.09,1195,12.62300015,2.390100002,30.63229942,4.536200047,0.1866,76.25350189,,-1694.51,2.704699993,48.25400162
-1140.38,1196,12.65880013,2.35710001,33.22470093,4.258600235,0.193200007,79.19589996,,-1695.1,2.713399887,47.47710037
-1140.7,1197,12.49960041,2.237900019,25.75510025,2.216300011,0.240799993,89.80400085,,-1695.65,2.701299906,48.55149841
-1141.09,1198,12.56050015,2.230000019,28.85569954,1.852699995,0.273200005,90.51010132,,-1696.18,2.607199907,56.92869949
-1141.45,1199,12.65279961,2.364000082,31.9510994,2.544199944,0.210899994,78.57949829,,-1696.7,2.375400066,77.56520081
-1141.75,1200,12.5546999,2.354700089,26.25970078,2.103499889,0.230000004,79.40709686,,-1697.18,2.480600119,68.20320129
-1142.13,1201,12.52089977,2.269900084,24.81110001,1.18659997,0.263399988,86.96109772,,-1697.64,2.522799969,64.44850159
-1142.58,1202,12.69149971,2.250099897,24.24329948,0.923900008,0.276300013,88.71659851,,-1698.11,2.615999937,56.15169907
-1142.9,1203,12.68540001,2.283900023,25.8003006,1.470999956,0.271699995,85.70870209,,-1698.6,2.452899933,70.66619873
-1143.23,1204,12.56340027,2.402899981,24.85950089,3.630899906,0.225400001,75.11849976,,-1699.06,2.359299898,79.00119782
-1143.54,1205,12.32079983,2.316800118,28.66189957,3.782999992,0.2667,82.78579712,,-1699.49,2.444400072,71.42739868
-1143.83,1206,12.63199997,2.365499973,31.73159981,3.27609992,0.213100001,78.4464035,,-1699.91,2.528000116,63.97890091
-1144.15,1207,12.64529991,2.307399988,31.23080063,2.579799891,0.183500007,83.61740112,,-1700.32,2.555299997,61.55139923
-1144.81,1208,12.94830036,2.184499979,28.54220009,1.519500017,0.2843,94.5625,,-1700.75,2.537400007,63.14360046
-1145.5,1209,12.48569965,2.139400005,27.20949936,0.996399999,0.337799996,98.57299805,,-1701.23,2.573800087,59.9015007
-1146.1,1210,12.39490032,2.131900072,25.87579918,0.921999991,0.357499987,99.23889923,,-1701.84,2.656899929,52.50419998
-1146.71,1211,12.50150013,2.188800097,29.19779968,1.232200027,0.305700004,94.18019867,,-1702.28,2.660300016,52.20299912
-1147.38,1212,12.67870045,2.290600061,30.88559914,2.034699917,0.239099994,85.11730194,,-1702.69,2.614300013,56.29710007
-1148.09,1213,12.78240013,2.305999994,28.34359932,2.35649991,0.241600007,83.74220276,,-1703.04,2.639100075,54.08890152
-1148.85,1214,12.69540024,2.336800098,30.04459953,2.479099989,0.221900001,81.00520325,,-1703.49,2.691900015,49.3871994
-1149.6,1215,12.72859955,2.35890007,26.14760017,2.199399948,0.196700007,79.03620148,,-1704,2.630100012,54.89490128
-1150.42,1216,12.61429977,2.368499994,28.40430069,2.199599981,0.2104,78.18319702,,-1704.45,2.6177001,55.9992981
-1151.21,1217,12.63529968,2.387099981,28.9333992,2.759900093,0.225799993,76.52829742,,-1704.86,2.696399927,48.99359894
-1152.04,1218,12.70069981,2.363199949,28.55809975,2.926800013,0.234799996,78.65149689,,-1705.25,2.670399904,51.30630112
-1152.94,1219,12.50549984,2.273900032,24.64340019,1.860900044,0.282200009,86.59780121,,-1705.65,2.660300016,52.20389938
-1153.86,1220,12.52110004,2.302700043,28.26040077,1.809000015,0.281699985,84.03659821,,-1706.03,2.680799961,50.37540054
-1154.79,1221,12.68220043,2.308099985,23.77140045,1.839300036,0.279799998,83.55729675,,-1706.36,2.695800066,49.04639816
-1155.68,1222,12.75889969,2.433599949,27.72730064,2.326699972,0.221100003,72.38469696,,-1706.69,2.668200016,51.50009918
-1156.52,1223,12.87800026,2.479599953,27.56060028,3.462599993,0.152099997,68.28910065,,-1707.04,2.652400017,52.91059876
-1157.35,1224,12.81669998,2.4921,29.87290001,3.684400082,0.1479,67.18109894,,-1707.38,2.491300106,67.24960327
-1158.15,1225,12.90019989,2.368000031,31.53389931,2.66050005,0.222299993,78.22270203,,-1707.7,2.576100111,59.69889832
-1158.95,1226,12.79030037,2.490400076,29.43510056,3.0625,0.190500006,67.32679749,,-1708.04,2.59710002,57.83369827
-1159.74,1227,12.73859978,2.465199947,27.48609924,3.51060009,0.147599995,69.57499695,,-1708.4,2.530499935,63.7594986
-1160.52,1228,13.05949974,2.246500015,43.92539978,2.400599957,0.2403,89.04109955,,-1708.7,2.475800037,68.6242981
-1161.31,1229,12.93190002,2.333499908,40.08480072,2.592799902,0.203099996,81.29810333,,-1709.03,2.607000113,56.94749832
-1162.16,1230,13.32289982,2.08739996,40.87310028,2.451999903,0.297100008,103.1988983,,-1709.36,2.601599932,57.43379974
-1162.99,1231,12.84930039,2.320800066,37.97409821,2.753900051,0.266099989,82.42649841,,-1709.67,2.570499897,60.19660187
-1163.81,1232,13.05000019,2.230700016,36.94260025,2.1875,0.29370001,90.44629669,,-1709.98,2.545900106,62.39020157
-1164.57,1233,16.54579926,1.887500048,53.75690079,0.733500004,0.477299988,121.0000992,,-1710.3,2.499300003,66.53849793
-1165.29,1234,17.65600014,1.919199944,58.80619812,0.44569999,0.495200008,118.1789017,,-1710.64,2.529099941,63.88330078
-1166.01,1235,15.52120018,2.036099911,64.54850006,0.447100014,0.46450001,107.7706986,,-1711.07,2.635400057,54.42139816
-1166.8,1236,15.51869965,2.000999928,60.82210159,0.570599973,0.482199997,110.8953018,,-1711.44,2.634599924,54.4939003
-1167.51,1237,12.45059967,2.322400093,29.76650047,1.452000022,0.291299999,82.27950287,,-1711.81,2.65350008,52.80770111
-1168.01,1238,12.48499966,2.271199942,39.94390106,1.397699952,0.295599997,86.83709717,,-1712.22,2.757600069,43.54130173
-1168.62,1239,12.41250038,2.23149991,32.3445015,1.206599951,0.323199987,90.37660217,,-1712.65,2.692399979,49.34830093
-1169.18,1240,12.4836998,2.342200041,39.02170181,2.222899914,0.260600001,80.51660156,,-1713.01,2.644999981,53.56650162
-1169.89,1241,13.32999992,2.167500019,46.32630158,1.883999944,0.266000003,96.07299805,,-1713.37,2.664900065,51.79230118
-1170.45,1242,16.61440086,1.990300059,58.36660004,0.625899971,0.519299984,111.8422012,,-1713.7,2.619299889,55.85850143
-1171.08,1243,18.02149963,1.965600014,58.51570129,0.546800017,0.510299981,114.0423966,,-1714.05,2.541399956,62.78639984
-1171.9,1244,16.8178997,1.965899944,59.9007988,0.552200019,0.475199997,114.020401,,-1714.41,2.495500088,66.87400055
-1172.7,1245,13.33570004,2.223400116,40.40779877,1.521800041,0.36680001,91.09790039,,-1714.77,2.556699991,61.42549896
-1173.44,1246,13.57999992,2.045799971,45.89630127,2.436300039,0.30309999,106.9023972,,-1715.06,2.504400015,66.08000183
-1174.19,1247,14.1178999,2.10010004,45.07450104,1.911200047,0.370200008,102.0727005,,-1715.35,2.416300058,73.92189789
-1174.76,1248,12.57699966,2.464600086,46.69070053,4.164999962,0.214300007,69.62770081,,-1715.62,2.52940011,63.85739899
-1175.36,1249,14.10400009,2.046099901,59.62419891,2.506400108,0.284799993,106.8814011,,-1715.84,2.655200005,52.65620041
-1175.98,1250,17.31500053,1.933500052,63.33890152,1.337700009,0.4287,116.905098,,-1716.1,2.657399893,52.46210098
-1176.53,1251,17.90089989,1.958600044,64.69200134,1.041900039,0.483999997,114.6709976,,-1716.38,2.648200035,53.2859993
-1177.19,1252,17.17860031,1.815500021,58.76319885,1.13199997,0.462700009,127.4085007,,-1716.66,2.663399935,51.92750168
-1177.95,1253,16.55240059,1.900599957,65.25900269,1.399799943,0.410100013,119.8322983,,-1716.95,2.679100037,50.52690125
-1178.73,1254,16.7798996,1.727900028,61.43040085,1.118899941,0.460000008,135.2028046,,-1717.3,2.76609993,42.78689957
-1179.51,1255,17.90999985,1.870100021,59.13769913,0.892700017,0.495400012,122.5440979,,-1717.67,2.597300053,57.81389999
-1180.13,1256,18.92650032,1.938899994,56.47529984,0.81309998,0.49149999,116.4261017,,-1718.01,2.6256001,55.29439926
-1180.9,1257,17.59490013,1.756800056,58.93859863,0.917900026,0.461600006,132.6302948,,-1718.37,2.671600103,51.20019913
-1181.7,1258,15.93560028,1.764400005,60.28710175,1.038400054,0.442699999,131.9566956,,-1718.79,2.773000002,42.17399979
-1182.28,1259,16.73880005,1.821499944,61.07870102,1.238800049,0.410400003,126.867897,,-1719.14,2.678800106,50.55849838
-1183.11,1260,15.42329979,1.88530004,60.14569855,1.338400006,0.415300012,121.1960983,,-1719.42,2.604300022,57.1935997
-1184,1261,14.83049965,2.001600027,56.78089905,1.813899994,0.365399987,110.8406982,,-1719.7,2.634900093,54.46340179
-1184.88,1262,17.42830086,1.670699954,58.89799881,1.528300047,0.425399989,140.294693,,-1719.98,2.557600021,61.34360123
-1185.84,1263,19.36009979,1.854500055,59.71910095,0.92049998,0.484299988,123.9376984,,-1720.25,2.571099997,60.14070129
-1186.76,1264,18.61619949,1.776000023,56.09289932,0.765999973,0.488400012,130.9199982,,-1720.51,2.653700113,52.79629898
-1187.77,1265,16.68099976,1.951500058,58.88140106,0.68660003,0.476999998,115.3035965,,-1720.73,2.641299963,53.89250183
-1188.66,1266,16.03779984,2.083699942,57.91389847,0.902499974,0.408699989,103.5337982,,-1721.04,2.53399992,63.4496994
-1189.43,1267,12.54920006,2.33739996,43.44789887,2.200700045,0.263799995,80.94730377,,-1721.34,2.606899977,56.9571991
-1190.31,1268,12.26990032,2.195199966,28.29809952,1.718099952,0.333499998,93.60420227,,-1721.6,2.627500057,55.12060165
-1191.19,1269,12.17879963,2.25699997,32.12080002,1.557999969,0.306100011,88.10849762,,-1721.81,2.693799973,49.2242012
-1192.04,1270,12.22159958,2.265399933,45.99729919,2.152699947,0.282799989,87.3565979,,-1722.08,2.711999893,47.60329819
-1193.33,1271,15.4836998,1.943099976,66.30750275,1.863399983,0.421200007,116.0509033,,-1722.38,2.708199978,47.94250107
-1194.56,1272,16.02210045,2.017699957,63.61040115,1.823899984,0.449000001,109.4101028,,-1722.67,2.65899992,52.32020187
-1195.98,1273,15.27910042,2.047699928,54.49990082,2.687799931,0.439900011,106.7350006,,-1723.01,2.637799978,54.20489883
-1197.3,1274,13.10770035,2.182600021,50.66270065,3.556499958,0.3116,94.72389984,,-1723.34,2.69659996,48.9756012
-1198.66,1275,13.08920002,2.125200033,56.32640076,2.314699888,0.383700013,99.83799744,,-1723.62,2.601500034,57.43999863
-1199.92,1276,13.64210033,2.04189992,61.47040176,1.830600023,0.402799994,107.2530975,,-1723.9,2.671900034,51.17499924
-1201.1,1277,13.4605999,2.021500111,62.78329849,1.822000027,0.423900008,109.0650024,,-1724.25,2.727900028,46.18420029
-1202.13,1278,13.35159969,2.02579999,58.91400147,1.83829999,0.379500002,108.6893997,,-1724.56,2.673599958,51.02099991
-1202.81,1279,13.60519981,2.124300003,54.6493988,1.827900052,0.376100004,99.91600037,,-1724.85,2.682899952,50.18980026
-1203.32,1280,12.75189972,2.353199959,51.36899948,2.030299902,0.294,79.53839874,,-1725.11,2.697299957,48.91270065
